C9,C10,C9p,C10p
-0.825976,0.1383592,0.4086747,-0.01153528
-0.3449649,-0.04769473,0.03424241,-0.2146729
-0.5285152,0.2048348,0.3120531,-0.04386057
-0.830089,0.2308715,0.3433846,0.1578219
0.1353096,-0.1316678,0.4082673,0.2330262
-0.9659698,0.1073889,0.08088166,-0.02454665
-1.001796,0.4802513,0.1558882,-0.2174539
-1.238441,-0.07598441,0.4341725,0.2464063
-1.187264,0.01346294,-0.09980187,0.2340883
-0.08806035,0.2411181,0.2401639,0.2409702
-0.6828497,0.04875977,0.4268365,0.132191
-0.9491676,0.163482,0.0721395,-0.06130369
-0.4441152,-0.04430599,0.0354952,0.1965225
-0.9732931,0.2420944,0.212248,0.02754821
-0.6007309,-0.1052824,0.2500133,0.04868445
0.09949038,-0.004319285,0.05108729,0.08748262
-0.4940254,0.1282126,0.3440908,-0.1979263
0.1356195,0.1836011,-0.1203933,-0.07959774
-0.2325601,0.1967242,0.1678577,0.1899815
-0.9467252,0.1733007,0.3477358,0.0202578
-0.8126567,-0.04356706,0.3332656,0.07147838
-0.68049,0.2902128,-0.08753303,0.106632
-1.111642,0.1218457,0.4103127,-0.07880969
-0.8517086,0.367136,0.3908418,-0.1291995
0.1121318,-0.10786,0.3664241,0.1243672
0.07745352,-0.05926427,0.2157074,-0.009089609
-0.7392546,0.3191599,0.07295531,-0.06861387
-0.1979141,0.2018037,0.3096316,0.04710714
-1.016987,0.22131,0.4111841,-0.2294397
-0.4643113,0.261659,0.1853501,0.1668696
-0.3837778,-0.1410277,-0.08489969,-0.2431628
0.02170466,-0.1063663,0.4020837,0.06151529
-0.8580066,0.2451388,-0.1495139,0.1935945
-0.4713304,0.1144719,0.3239654,0.02424295
-0.5392822,0.1846797,0.1888932,-0.1324984
-1.018131,0.5442994,-0.0981112,-0.1473095
-0.5406388,0.05444199,0.3295591,-0.07613802
-1.243578,0.3393019,0.4373851,0.1341295
-0.1457394,0.4727044,0.05443668,-0.0944606
-1.138202,0.2845656,0.1265286,-0.205643
0.05173906,0.3289894,-0.06621099,-0.1589625
-0.6076938,0.3123256,-0.06919533,-0.0596763
-0.009553121,0.06926627,0.2863231,-0.06290132
0.1029797,-0.1345641,0.1025654,-0.001398167
0.005402661,0.4213582,0.1223549,-0.1013548
-0.4745987,0.4725832,0.3992592,0.001166809
-1.038971,0.007697756,-0.02696296,-0.085906
0.02493961,0.4912871,0.3362732,0.09538821
-0.3078183,0.01510331,0.3339614,-0.1704645
-0.4620159,0.1810413,0.1883818,-0.06715968
-0.5097439,0.08916554,0.2881832,0.2113571
-0.8880714,0.04073151,0.4459416,-0.1339326
-0.4059314,0.5123804,0.3109876,0.0892047
-0.1441341,0.4140034,0.2719761,0.03040541
-0.7226064,-0.02444969,-0.07260931,-0.1929563
0.1209605,0.488823,-0.04185333,0.01634658
-0.468964,0.01382548,0.2501971,0.2189213
-0.3902818,0.1284744,-0.00974752,-0.09289158
-1.197409,0.5406296,-0.0762893,-0.04415224
0.0824305,-0.1160705,0.05508135,0.0859369
-0.3365267,0.422831,-0.1079545,0.223994
-0.8844121,0.4158226,-0.003008047,-0.1298659
-0.6363053,0.005934169,-0.03973968,-0.08326035
-0.7976426,0.2435157,0.04676401,-0.2086144
-0.645222,0.5154463,0.3892698,0.05368809
0.1141978,-0.1095425,-0.05482803,0.002856043
-0.4148984,0.4773468,0.2003072,-0.2479546
-0.6821307,0.04456028,0.3395914,0.1611665
-0.873809,-0.03284977,-0.1386428,-0.1376877
-0.7219594,-0.1295905,-0.1268508,0.1748316
-1.036866,-0.135052,-0.1432208,-0.1481539
-0.131805,0.4788467,0.2693936,-0.1211642
-1.061754,0.3679386,0.04483735,0.03328326
-0.6197611,0.2590859,0.4455104,0.03355858
-0.2016314,0.07101194,0.12588,0.06524616
-0.2310905,-0.07248686,0.4347439,0.1229733
0.0565881,0.1832043,0.4125333,-0.1798682
-0.9146532,-0.1160781,-0.04618596,0.180638
-0.8901431,0.1890645,0.4157024,-0.004010761
-0.873935,0.3408339,0.4142358,0.2497024
-0.6230534,0.2558815,0.1332752,0.04790101
-0.3482401,0.4306411,-0.1192248,0.22483
-0.03538524,-0.1327095,0.3431468,-0.08673254
-0.5797706,-0.1031493,-0.02635074,-0.09882887
-0.9139173,0.1939429,0.3948053,-0.1897562
-0.4845901,-0.01983835,0.3245135,-0.08208898
-0.6819924,0.4679327,0.1455742,0.1442531
-0.1055514,0.5066283,-0.0901459,0.050184
-0.4719231,0.4113702,-0.04076593,-0.1280642
-0.3073934,0.2601894,0.1569936,-0.02698153
-0.3951234,-0.1246727,0.1778308,0.2084739
-0.5199218,0.2327071,0.1927324,-0.102102
-1.149287,0.1228514,0.239236,0.06252825
-0.7617913,0.4873703,-0.1412478,0.2445225
-0.08257516,0.2704308,0.1219213,0.05507046
-0.6337531,0.2375016,0.4353097,0.1086962
-0.7670548,0.4978987,0.07290388,-0.1960677
-0.7603293,0.3665016,0.3187908,0.009754655
0.1280753,0.0444895,0.3363428,-0.1964438
-1.016473,0.1866625,-0.06140438,-0.006779121
-0.7975172,0.209095,0.1107597,0.1657204
-0.4348703,0.5096875,-0.01465489,-0.1688874
-0.0883914,0.4690962,0.0729952,0.0722693
0.03115928,0.1943613,-0.05485133,-0.06491906
-0.1907431,0.4072776,0.1616333,-0.1327753
-1.024899,0.4117777,0.1933509,-0.2338411
-1.248793,0.4779574,0.1437121,0.01848192
-0.9146079,-0.02022438,-0.06263167,-0.191271
-0.859077,-0.08136412,-0.1099142,-0.1838359
-0.6892759,0.001793,0.1026582,0.07549751
-0.6191513,0.1994557,0.2308055,0.1104375
-1.103664,0.3462324,-0.1237349,-0.01484927
-1.045383,0.2291658,0.009071738,-0.1658081
-0.9261704,-0.1129073,-0.01058078,-0.006789219
-1.144365,0.05997432,-0.01185842,-0.1800475
-0.5554225,-0.1413216,0.2150734,0.1286575
0.1257888,-0.02707994,0.1888537,0.04765479
-0.3789022,0.5355502,0.295774,0.07162816
-0.4207664,0.01339368,-0.01084557,0.1200502
-0.760915,0.1637678,-0.09427848,-0.09756742
-0.969023,0.2812534,0.2607271,0.01220907
0.03701655,-0.01510472,0.2440624,-0.07819155
-1.026593,0.3827196,-0.0005747,-0.1541096
-0.2052968,0.1976978,0.1733396,0.2175389
-0.5699076,0.3500437,-0.1221527,0.1314948
0.09901862,0.3430768,0.4490071,-0.007590316
-0.5430067,0.2848016,0.1383043,-0.109633
-0.3973791,0.01939151,-0.1040595,-0.1502588
-0.5274358,0.1095887,-0.06419482,0.07423678
-1.043379,-0.06314021,0.1415579,-0.09225407
-0.5649608,-0.135933,0.3278914,0.1360627
-0.5399458,0.4191802,-0.02612574,-0.04098271
-1.056746,0.1021414,0.1901644,-0.1593052
-1.230029,-0.008283602,-0.00929299,0.185279
-1.087744,0.1670161,0.02282849,0.225972
-0.8298937,0.2084652,0.334211,0.0968855
-0.8392473,0.325463,0.3453014,0.1199982
-0.5027166,0.4324221,0.2297805,-0.08732154
-0.7337906,0.2456304,-0.07280552,0.02149932
-0.8638236,0.08680879,0.2053338,0.1769624
-0.7580873,0.07107879,-0.129606,-0.1912722
-0.3475423,0.07671678,-0.1267963,0.1535604
-0.3602811,0.2602749,0.1249154,0.2236811
0.1090385,0.05451293,0.07255496,0.01069003
0.05829408,-0.04047682,0.4190915,-0.05208498
-1.01799,0.171408,-0.08420402,-0.1775338
-1.232331,0.1412542,0.120878,0.1120671
0.05987366,0.4234924,0.3092897,-0.08378426
-0.2604475,0.4288099,0.09159975,0.09844647
0.03587027,0.05634793,-0.09390448,0.1465166
-0.1753923,0.3785032,-0.03657455,-0.1522597
-0.1284546,0.5475367,0.4336423,-0.04944442
-0.7686853,0.2920754,0.2239935,0.02458144
-0.3325622,0.3478104,0.3951512,-0.06985745
-0.151847,-0.007234004,0.07346994,-0.2437696
-0.9502607,0.4718499,0.4487893,0.1022363
-0.8408389,0.5419612,0.2592336,-0.1036343
-0.6036638,0.1358528,-0.1144185,-0.07449932
-0.9812119,0.4641627,0.3842475,-0.05346133
-0.9953324,0.1736215,-0.01980498,0.2412899
-0.6213998,0.5110085,0.07401535,0.09174971
-0.01676238,0.457929,-0.03963631,0.1647161
-0.5811455,0.1284881,-0.08452689,0.03546583
-1.183573,0.4369933,0.09721665,0.07175082
0.1090296,0.1124157,-0.1359633,0.1007137
-1.151211,0.4532898,-0.1292469,0.1673243
0.1249681,0.01928706,0.02871378,-0.1336163
-0.3754569,-0.1343256,0.08173902,0.07397699
-0.4320685,-0.09767895,0.2927152,0.2248944
-0.02572372,0.4716567,0.2744454,-0.04221623
-0.5172545,0.2000164,0.08895276,0.04087811
-0.5394443,0.1030328,0.4009848,0.06660963
-0.8918333,0.3608503,0.173245,0.00792509
-0.9608038,0.3446327,0.05284651,0.2011176
-0.8418123,-0.1414299,0.3522037,0.09738391
-0.4079482,0.02573756,-0.07517149,-0.1874113
-0.9459152,0.1214206,0.3834677,0.01770396
-0.07373316,0.5106817,-0.07101832,0.1852282
-0.9655101,0.504492,-0.04466424,-0.1979344
0.001510122,-0.01110729,0.4393271,-0.1442928
-0.6244429,0.3893403,0.4265036,-0.04589329
-1.017973,0.2240454,0.4234721,0.1970317
-0.5644266,0.3975333,0.4294131,-0.01236644
-0.008958784,0.1180318,0.3951191,0.2276247
-0.7889659,-0.04760015,0.2560119,0.1497459
-0.8133101,0.05526988,0.1939546,0.1028469
-0.7877662,0.08161634,0.1901415,-0.04370268
-0.7804433,0.3740991,0.1731576,0.1150936
-0.1220566,0.1557916,0.1260933,0.05356799
-0.3192264,0.1287772,0.2013806,0.1592986
-0.009762158,0.4767257,0.3643796,0.07612942
-1.000599,0.537929,0.09963812,-0.2093672
-0.2580698,0.1463177,0.3264472,-0.228949
-0.905747,0.1567561,0.03767678,0.0944233
-1.047925,-0.1369117,0.3338487,0.04795193
-0.2959415,0.1147587,0.129431,-0.03904862
-0.2391775,0.1996793,0.138778,-0.04691103
-1.231625,-0.07341405,0.2957666,-0.01390987
-1.145304,0.5402856,0.1820173,0.121786
-0.2307398,0.3270047,0.08963069,-0.05797317
-1.1349,0.116439,0.06074544,0.1488248
-0.2234586,-0.1332487,-0.04732879,0.03700939
-1.166035,0.4875195,-0.02069433,-0.235646
-1.016373,0.2484443,0.1499294,-0.07667416
-0.5621105,-0.06785819,0.1317687,-0.02282789
-0.6812186,0.2896593,0.03843505,0.1167359
-0.2809172,0.4638451,0.1954571,-0.01126387
-0.9373673,-0.10314,0.2610056,0.02292374
-0.4747445,0.2155362,0.2395626,0.1335208
-0.06509035,-0.03805402,0.0826772,-0.2311151
-0.06615235,0.5311678,0.1354267,-0.1706895
0.03651208,-0.109241,0.3173455,0.1179813
-0.6185022,-0.004437021,-0.04674387,0.03070141
-0.2863716,0.4472978,0.2733851,0.1102126
-0.01029713,0.04179105,-0.1323266,-0.05925786
-0.2957237,-0.0436192,0.2564277,0.1058692
-0.9809817,0.3202439,0.02909912,-0.2214884
-0.9673467,-0.06485269,0.01793126,-0.1795941
-0.2144788,0.2267908,0.05685357,0.2433775
-0.2900694,0.3969351,0.1144276,0.2212549
-0.6396366,0.2072042,0.02771798,0.08420502
-0.6552942,0.09966119,0.3836756,-0.1310633
-0.730556,-0.09443637,0.2636839,0.001708687
-1.235703,0.247991,0.2510753,0.1813328
-0.6265194,0.3316584,0.257548,0.1257586
-1.066928,0.3810377,-0.03770586,0.04940855
-1.071284,0.2081194,-0.0033436,0.1515905
-0.05815651,-0.07211964,0.2670569,-0.120115
-0.9865165,-0.1184023,0.2931673,0.06515407
-0.2308209,0.2934063,-0.000709938,-0.2192045
-1.178665,0.1305457,-0.09505221,0.01561003
-0.2276273,-0.02528391,-0.03739375,-0.1465402
-0.7665246,0.3918283,0.3378487,0.07103248
0.08861361,0.2449498,0.1210852,0.0665008
-0.7469615,0.1061168,0.2924317,-0.2276334
-1.211798,0.1333944,0.2443453,-0.157426
-0.7338708,0.3866159,0.0672117,-0.2458368
-1.091683,0.4611324,0.4285948,0.1389561
-1.133978,-0.1123549,0.1917927,0.06962026
-0.244253,0.3508069,-0.1273144,-0.1127852
-1.192249,0.4720648,0.3348763,0.04581417
-1.193269,0.4580226,0.2959203,-0.129453
-0.9084324,-0.09766061,0.07732204,-0.1734238
-1.094904,-0.004323385,0.2520086,-0.06320066
0.1463097,0.3619398,0.3250972,0.04255074
-1.008151,-0.08680404,-0.1453929,-0.006135041
-0.1840951,-0.09904777,0.3341577,0.2388185
-0.4398402,0.5118785,0.2679882,0.1047372
-0.4906755,0.2452331,-0.09932736,-0.1690908
-0.3284343,0.4032668,-0.08106922,0.07048144
-0.5782825,0.2194563,0.200628,0.1762026
-0.5799664,-0.09137713,0.3561859,-0.1883445
-1.10552,0.4628192,0.1511111,-0.07787875
-1.162473,0.1251529,-0.04049034,-0.163616
-1.230849,0.2649748,0.2210456,-0.08585105
-0.2596372,0.4947638,0.07061744,0.1694119
-0.6941748,0.1182805,0.4328508,-0.01560278
-1.130328,0.3448652,0.0767606,-0.1633201
-0.8990857,0.25078,0.0619632,-0.1276906
-0.3828856,0.02761673,-0.1025768,0.1082353
0.08256085,0.3261732,0.2864097,0.00638279
-0.1278239,-0.01392421,-0.04836993,-0.06889826
-0.1149497,0.2825647,-0.08685048,0.03957086
0.1021675,0.1373774,0.1912808,0.1080765
-0.8977912,0.03669685,0.3393715,0.1364303
-0.4788794,0.5370061,0.1986821,0.192102
-0.9240107,0.4560977,0.009181473,-0.1333238
-0.6847417,0.03555402,-0.1476317,0.01273988
-0.2541429,-0.09349481,0.1019433,-0.1329349
0.029634,-0.002440536,0.1537981,0.03297068
-0.4293475,0.105136,0.1134099,0.06104761
-0.2222242,0.3294336,0.1298084,-0.1271778
-1.104558,0.01616848,0.27863,-0.04897152
-0.5381856,-0.009841211,-0.04780152,0.2269125
-0.1330851,-0.09151455,0.3339883,0.03824276
-1.142336,0.3745384,0.1414045,0.2156251
-0.8915249,0.284354,0.2756148,-0.04054192
-0.9927746,0.1289495,0.3194104,0.04066224
-0.6729341,-0.1102423,0.3810713,0.1010083
-0.6766386,-0.07994931,0.1615209,-0.1487366
0.04026851,0.5078233,-0.09598052,0.1810625
-0.0621474,0.5090785,0.355738,-0.06704811
-1.102332,0.2689636,0.1136839,0.07332441
-0.5126708,0.5333878,0.4488452,-0.08214652
-0.6191439,0.3272054,0.1906521,-0.2396695
-0.09182755,0.4535255,0.01464692,-0.03060566
-0.944874,0.2654826,0.08731582,0.1636695
-0.3509197,0.2292779,0.4030432,0.09287413
-0.4645581,0.1513548,0.1966739,0.07438546
-1.156008,-0.04133452,0.3065405,0.04578875
-0.9535108,0.2076856,0.4389238,0.06058534
-0.08189326,0.3286728,0.3592832,0.1545364
-0.1705226,0.2789193,0.1844326,0.1299759
0.01849492,0.4058698,0.1361455,0.2288264
-1.037286,0.1583869,0.4479599,-0.09909017
-1.012693,0.251116,0.3552645,0.2032556
-0.9885831,0.526213,0.3848978,0.1525664
-0.6263243,0.3941462,-0.07218032,0.2376112
-0.5325977,-0.1195519,0.3517012,0.1222497
-0.9705787,0.3951086,0.2089034,-0.1524108
-1.182265,0.07138162,0.3861142,-0.1670798
-0.4746136,0.1929657,0.1741749,-0.1818297
-0.6275306,0.2870524,0.2449565,-0.1506707
-0.4447317,0.2313951,0.3941466,-0.2129304
0.107962,-0.03297147,-0.1271814,0.128602
-1.213755,-0.04414661,0.4300289,0.2079717
-0.3132278,0.4365307,0.2454456,0.09671365
-0.5796915,0.4126543,0.2545685,0.02126209
-0.6725404,0.4717989,0.2310121,0.07380594
-0.1559403,0.532456,-0.03170102,0.06504823
-0.8202542,0.3926139,-0.1308368,0.1126588
-0.1695026,0.3926897,-0.1293197,-0.09358558
-0.778772,0.4417702,0.41801,0.2441367
-0.9882756,0.1804802,0.3424036,0.195475
0.109502,0.4270212,-0.07286149,0.1233977
-0.2527294,0.4471132,0.4408762,0.1344059
-0.6833588,0.3441703,0.3800237,-0.1342
0.1478018,0.407102,0.1575669,-0.2379403
-0.4158756,0.2286801,0.2364257,0.1500967
-0.2793903,0.3176215,0.4281263,-0.01017643
-0.6330977,0.2427515,0.1146685,0.1930752
-0.5916078,0.0939787,0.4239359,-0.2305531
-0.6031165,-0.06648234,-0.1381717,0.1470376
-0.3417186,0.3397391,0.390566,0.2111648
-0.7960726,-0.1023466,0.2563124,0.04818975
0.1094541,0.3269932,-0.005676983,-0.05751254
-0.8893948,0.3102101,0.2432628,0.01422982
-0.8105863,0.5275421,0.4413645,-0.1942313
-0.3324492,-0.06680237,0.2852911,0.06898491
-0.6195563,0.2466254,-0.003177888,0.2325687
-0.5810993,0.2848406,-0.08633811,-0.03562421
-1.035569,0.1159517,0.2452198,-0.06988596
-0.8248195,0.4838773,0.3146801,-0.1178896
-0.3157305,-0.05839872,0.3917191,0.02778674
-0.5325301,0.2771904,0.3248923,0.2417375
-0.6126935,0.5285077,0.1024599,0.04644281
-0.2157914,0.1842092,0.3348204,0.1266857
-0.8309569,0.2846833,0.2814512,-0.209402
-1.16008,-0.08924634,0.2072485,-0.1410743
0.0382604,0.2732582,0.03063359,0.1219512
-0.08734808,0.4830018,-0.1324483,0.1509446
-0.05325743,-0.01689132,0.3474909,0.07438371
-0.9492422,-0.125823,0.2022837,0.184563
-0.1546809,0.288441,0.3504218,0.1351983
-0.2996197,0.04534036,-0.1162911,-0.1439556
-0.2504941,0.206059,0.2669632,-0.1325312
-0.6001547,0.50161,0.2131734,0.1304043
0.09280129,0.1915158,0.04928043,0.1413264
-0.2432287,0.01187361,0.3947226,0.202524
-0.4517793,-0.05706513,0.1716829,0.06365913
-0.1176577,0.3680704,0.3080779,-0.1882576
0.1264104,-0.0126747,0.3155865,-0.0553412
-0.7842564,0.1664131,0.02185815,0.2471587
-0.304646,0.1976159,0.3473999,-0.1591497
-0.9043419,0.0467117,-0.03606444,0.1710765
-0.2843697,0.5447705,-0.1162385,-0.2098902
-0.06171066,-0.1073347,0.2433345,-0.03471093
-0.06644365,-0.1292916,0.2273792,-0.05708548
-0.7684321,-0.1313855,-0.1182731,0.03270733
-0.2866022,0.392801,0.1853216,-0.01600574
-0.05885395,0.1400736,-0.1307258,-0.2476861
-0.5810618,-0.05948114,-0.07065043,0.1564767
0.009923343,-0.05854569,0.2245825,0.0375456
-1.027856,0.4428827,0.3579726,0.02050822
-0.2185322,0.4484711,0.3882465,0.1822774
0.07952978,0.05254376,0.3722519,-0.1058587
-0.02156929,0.5335044,-0.1055843,0.2477946
-1.008268,0.4256073,0.08228132,0.1631509
-0.9431762,0.2688182,-0.148372,0.001746301
0.01536197,0.130458,0.1012394,0.2335432
-0.9882795,0.06245195,0.4004013,-0.2081641
-0.02740074,-0.1333983,0.4431365,-0.2386337
-0.2784104,0.132809,0.1131329,0.1233582
-0.3234848,0.4205046,-0.0245874,-0.1729507
-0.8670933,-0.03136527,0.1873348,-0.1593844
-0.6245274,0.2678624,-0.1216516,-0.002429769
-0.5667229,-0.1093969,-0.02953981,-0.0508578
-0.04874901,-0.0173311,0.029412,-0.06838581
-0.3216513,-0.1322347,0.0302224,0.074553
-0.5657524,0.5039484,0.2407904,-0.1594478
-1.161747,0.2474206,0.2986414,0.1134527
-0.09667285,0.4643784,0.2178355,0.00138728
-0.9445515,0.01333952,0.424895,-0.1771889
-0.7845639,0.3481037,0.2269693,-0.0227417
0.1490325,0.4368543,0.07687405,-0.2159922
-0.6413545,0.5255758,-0.01314835,0.1175171
-1.023001,0.1844261,0.2352915,-0.1130657
-0.665137,0.2543535,0.06763761,-0.05058354
0.0647301,0.0839088,0.2626317,-0.1035004
-0.7870985,0.5377116,0.07527544,0.2398014
-0.3810904,0.511935,0.07126606,-0.08691339
-0.6106563,0.1785453,0.1347518,0.002833795
-1.015575,0.2218979,0.07399331,0.1886952
-0.645039,0.4288469,-0.01164801,0.08018001
-0.7843637,-0.06936656,0.04125868,-0.05609921
-0.4660203,0.3432276,-0.03972127,0.03185185
-0.7641979,0.1218779,0.2026196,-0.02265691
-0.5950388,0.5061852,0.1899872,-0.07699912
-0.9405247,0.4597596,0.3182928,-0.1549716
-0.1263717,0.07201386,-0.1212523,-0.21623
-0.9945849,-0.1413373,0.3009342,0.203581
-0.08174058,0.4396354,0.00433001,-0.2013219
0.1217088,-0.1161216,0.39751,0.1489325
-0.3103412,0.1102074,-0.1236577,-0.1949425
-0.1734783,0.4776685,0.1542547,0.02268147
-1.231673,0.2257216,0.1177978,0.03692854
0.04036808,0.4471349,0.1262646,-0.2221407
-0.9228837,-0.04340273,-0.1065715,0.1164996
-0.9457342,0.3031986,0.1078375,-0.1523734
-0.5995304,0.06440481,0.1331742,-0.03744487
-0.4786574,0.4782743,0.001779151,0.2132501
-0.4905347,0.5480992,0.39967,0.06006613
-0.5407856,0.1591439,0.2054389,0.02708648
-0.910319,0.1723755,0.1632453,0.1867695
-0.02484519,0.5479537,0.1076587,-0.1103678
-1.191484,0.06304176,0.2436524,0.03420959
-0.08645599,0.305496,0.02709981,-0.2482321
-0.2263824,0.1027103,0.09984758,-0.167553
-0.5546823,-0.02695897,0.3922171,0.04185467
-0.8927222,0.07350861,-0.002892531,0.2056835
-0.5816675,0.4271986,-0.02159093,0.2400751
-0.9327789,0.07823538,0.3747671,-0.1671051
-0.4267577,0.3150969,0.2271854,0.1186388
-0.0485265,0.1172695,0.0428204,-0.2017947
-0.9487355,0.5177854,-0.08228072,0.2197152
-0.7088238,0.427294,-0.02780628,-0.1485329
0.08568916,0.03133595,-0.07962241,-0.02607488
-0.1717324,0.08075259,0.27478,-0.1053356
-1.209544,0.1761509,0.05954729,-0.2098745
-0.8387644,0.1507083,0.2485577,0.2339351
-0.7380798,0.377502,0.1861543,-0.05659361
-0.3709612,0.4721933,0.03676712,0.1609042
-1.154496,0.5172714,-0.0680455,0.1134544
-0.0514971,0.3861468,0.2290326,-0.224527
-1.207595,-0.05757032,0.3567599,0.00308489
-1.094186,0.3738572,0.1428133,-0.1037971
0.1405262,-0.0197961,0.01345692,0.1842892
-0.6670579,0.4087901,-0.1246621,0.06356357
-0.4731867,0.2657633,0.1825752,-0.1737782
-0.2902137,0.518629,0.3574172,0.04863326
-1.038631,0.357645,0.1588973,-0.1490664
-0.9999106,0.2518507,-0.1051736,-0.2411183
-0.453917,0.2116848,0.3794348,0.2028606
-0.05692112,0.2497102,0.09862004,-0.1445514
-0.1047423,0.2570109,-0.07136082,0.2006678
-0.9781222,0.2532917,-0.0354212,0.03000606
-0.4958651,0.1561825,0.02688236,-0.1825692
-0.6282468,0.03228278,0.2761393,-0.1786198
-0.8734856,0.4902114,0.02071891,0.1071095
-0.1022719,0.4902954,-0.0195014,-0.1090692
-0.4271153,0.2093395,0.4120614,0.1148177
-0.01083557,-0.004406844,0.1263973,-0.1055674
-1.208253,0.478661,-0.09798514,-0.153004
0.06888175,0.104949,0.009087551,-0.1148183
-1.11311,0.5094356,-0.09119626,-0.1073026
-0.8902858,0.3292232,-0.09833743,0.2230307
-1.012821,0.4788636,0.1763723,-0.2233137
0.1496126,-0.06512154,0.1146467,-0.07368641
-0.8513172,-0.05001553,0.1706709,0.2148798
-0.6976055,0.1141543,0.2023968,0.1678094
-0.6269682,0.28932,0.3606765,0.04699011
-0.4731281,0.1132425,0.02374586,-0.02086613
0.09098461,0.1396859,-0.09798947,-0.07934573
-0.801648,0.4637684,0.430471,0.1109487
-1.129645,0.3386885,-0.0440676,-0.2151642
-0.4875464,0.2255923,0.3240264,0.0502553
-0.7281097,-0.1021883,0.3218231,0.1885099
-0.4774926,0.01932396,0.06084738,0.07911094
-0.6967284,-0.05092248,0.4299145,0.08726911
-1.230113,-0.05402202,0.2179514,0.02492107
-0.9410407,0.1589987,0.07752575,0.1609346
-0.4106816,0.08828685,0.3315103,-0.1276547
-1.026627,0.3080744,-0.05963082,0.1363936
-0.6510864,-0.1199466,0.305229,0.03708351
0.02831642,0.1634499,0.3051138,-0.09961982
-1.230203,-0.02496919,0.1103089,-0.1498577
-1.105878,0.09701015,0.3898224,-0.2394054
-1.154137,0.231852,0.2913792,0.20094
-0.5272766,0.1189977,0.0628213,-0.08465434
-0.449133,0.1548832,-0.02428646,0.2211179
-0.9805631,0.1538653,0.1638808,0.1272913
-0.2562425,0.4323193,0.08202292,-0.2070462
-0.2791879,0.07138032,0.06441086,-0.008940905
-0.5301455,0.1679896,0.004808211,0.2421819
-1.007486,0.4119828,0.4272214,-0.1849436
-1.125333,0.1758111,-0.1426791,-0.02014109
-0.8110695,0.01518944,0.04506623,-0.2125336
-0.5153998,0.2736823,-0.09615752,-0.2367865
-0.02754459,-0.1208406,0.1816453,-0.2486835
-0.6980038,0.1751416,-0.1134188,0.08624467
0.08460556,-0.05897494,0.3518785,-0.06013146
-1.012575,-0.1359586,-0.1053427,-0.2105415
-0.7040894,0.2249191,0.1599136,-0.1842965
-1.037294,0.5448315,0.1946907,0.1218813
0.01408799,-0.09194909,0.1526122,-0.00371048
-0.8691375,0.4000344,-0.04398876,0.211359
-0.2783953,0.4171551,0.0829892,0.07232989
0.05339828,0.4139882,-0.1051627,0.1438803
-0.7580257,0.1633784,0.1751628,-0.231657
-0.388096,-0.1374674,0.2433437,-0.1604918
0.1314679,0.2752116,0.3844273,0.112264
-0.3180855,-0.04204964,-0.1023117,-0.01973889
-1.213586,-0.09908629,-0.1229007,0.2130677
-0.9781896,-0.1256319,0.178712,-0.09482925
-0.7818728,0.2042766,-0.1378578,-0.1545903
-1.028256,0.5004263,-0.005159228,-0.03489533
-0.7438744,0.4649828,0.3021209,0.1440315
-0.7580318,-0.1283626,0.1695929,0.1133025
0.05001159,-0.1234329,0.3202814,-0.02885887
